ticket_id,status,priority,source,ticket_group,created_time,resolved_time,initial_time,agent_interactions,customer_interactions,type,course,user_id,agent_id
2054539,Closed,Low,Email,Student Success,2018-03-13 17:48:00,2018-03-13 20:43:00,,0,1,General Course Announcements,UCT-ADVDIPBPM-FPM-2018-01-26,3643,11
2075733,Closed,Low,Email,Student Success,2018-03-16 20:20:00,2018-03-16 20:22:00,,0,1,General Course Announcements,LSE-MFE-2018-03-07,3607,11
2023153,Closed,Low,Email,Student Success,2018-03-07 15:29:00,2018-03-15 15:29:00,2018-03-07 15:47:00,1,1,Other,LSE-MFE-2018-03-07,1092,11
2108538,Closed,Low,Email,Student Success,2018-03-22 15:25:00,2018-03-22 15:37:00,2018-03-22 15:37:00,1,1,Other,UCT-EM-2018-01-29,3188,11
2050094,Closed,Low,Email,Student Success,2018-03-12 17:54:00,2018-03-12 21:43:00,,0,1,Discussion Forum,LSE-PRE-2018-02-08,3562,11
2147404,Closed,Low,Email,Student Success,2018-03-29 17:35:00,2018-03-30 03:00:00,,0,1,General Course Announcements,GSB-VBL-2018-02-05,3565,11
2053620,Closed,Low,Email,Student Success,2018-03-13 16:58:00,2018-03-13 17:05:00,,0,1,Extension Request,UCT-PDI-2018-02-26,37,11
2050959,Closed,Low,Email,Student Success,2018-03-12 21:21:00,2018-03-12 23:41:00,,0,1,Extension Request,UCT-SMB-2018-02-22,3558,11
2074118,Closed,Low,Email,Student Success,2018-03-16 13:42:00,2018-03-16 17:57:00,,0,1,General Course Announcements,OXF-FIN-2018-02-28,146,11
2100498,Closed,Low,Email,Student Success,2018-03-21 12:05:00,2018-03-21 12:29:00,,0,1,General Course Announcements,LSE-MFE-2018-03-07,3607,11
2021630,Open,Low,Email,Student Success,2018-03-07 11:57:00,,,0,1,Login,UCT-OHS-2018-02-26,188,11
2153186,Closed,Low,Email,Student Success,2018-03-31 05:16:00,2018-03-31 05:32:00,,0,1,Extension Request,MIT-BDA-2018-02-28,3561,11
2057195,Customer Reopened,Urgent,Email,Student Success,2018-03-13 20:24:00,,2018-03-15 19:19:00,1,2,Extension Request,OXF-BCH-2018-02-28,111,11
2063887,Closed,Low,Email,Student Success,2018-03-14 17:09:00,2018-03-14 23:45:00,,0,1,General Course Announcements,UCHI-HCI-2018-02-28,37,11
2050017,Closed,Urgent,Email,Student Success,2018-03-12 17:30:00,2018-03-15 15:27:00,2018-03-12 17:58:00,1,2,Other,WITS-ISD-2018-01-29,427,11
2142954,Closed,Low,Email,Student Success,2018-03-29 03:02:00,2018-03-29 03:30:00,2018-03-29 03:30:00,1,1,Assignment Upload,MIT-AI-2018-02-28,2798,11
2050452,Closed,Low,Email,Student Success,2018-03-12 19:18:00,2018-03-12 20:12:00,,0,1,Other,OXF-BCH-2018-02-28,37,11
2090639,Closed,Urgent,Email,Student Success,2018-03-20 00:35:00,2018-03-29 03:34:00,2018-03-20 13:34:00,6,6,Assignment Upload,LSE-PRE-2018-02-28,505,11
2147090,Closed,Low,Email,Student Success,2018-03-29 16:53:00,2018-03-30 08:04:00,,0,1,General Course Announcements,UCT-RM-2018-01-22,3558,11
2098802,Closed,Urgent,Portal,Student Success,2018-03-21 01:07:00,2018-03-21 10:34:00,2018-03-21 10:34:00,1,1,Other,MIT-AI-2018-02-28,776,11
2048968,Closed,Urgent,Portal,Student Success,2018-03-12 14:37:00,2018-03-12 15:34:00,2018-03-12 15:34:00,1,1,Other,MIT-AI-2018-01-31,2446,11
2022139,Closed,Low,Email,Student Success,2018-03-07 12:36:00,2018-03-07 12:46:00,,0,1,General Course Announcements,OXF-FIN-2018-02-28,146,11
2020964,Closed,Low,Email,Student Success,2018-03-07 10:30:00,2018-03-07 10:33:00,,0,1,General Course Announcements,GSB-VBL-2018-02-05,3565,11
2076181,Closed,Low,Email,Student Success,2018-03-16 22:39:00,2018-03-16 23:03:00,,0,1,Extension Request,UCT-BSA-2018-01-29,3558,11
2090409,Closed,Low,Email,Student Success,2018-03-19 23:18:00,2018-03-23 08:44:00,2018-03-20 09:23:00,2,1,NetVerify,UCT-BK-2018-03-12,699,11
2054427,Closed,Low,Email,Student Success,2018-03-13 17:40:00,2018-03-13 18:59:00,,0,1,Extension Request,UCT-BRM-2018-01-22,37,11
1977979,Closed,Urgent,Email,Student Success,2018-03-01 11:00:00,2018-03-01 15:23:00,2018-03-01 12:45:00,1,2,Other,UCT-FM-2017-11-06,2085,26
1976111,Closed,Low,Email,Student Success,2018-03-01 06:13:00,2018-03-02 08:19:00,2018-03-01 09:36:00,1,1,Other,MIT-IOT-2018-01-24,1609,26
1976359,Closed,Low,Email,Student Success,2018-03-01 07:14:00,2018-03-01 09:40:00,,0,1,Login,MIT-AI-2018-02-28,2775,26
1987439,Closed,Urgent,Email,Student Success,2018-03-02 12:41:00,2018-03-02 16:31:00,,0,2,General Course Announcements,OXF-BCH-2018-02-28,146,26
2004886,Closed,Low,Email,Student Success,2018-03-05 08:25:00,2018-03-05 08:26:00,,0,1,General Course Announcements,OXF-BCH-2018-02-28,37,26
2014214,Closed,Low,Email,Student Success,2018-03-06 12:20:00,2018-03-06 13:00:00,2018-03-06 13:00:00,1,1,Other,OXF-BCH-2018-02-28,37,26
2005171,Closed,Low,Email,Student Success,2018-03-05 08:55:00,2018-03-05 08:57:00,,0,1,Discussion Forum,NA,37,26
1976967,Closed,Low,Email,Student Success,2018-03-01 08:54:00,2018-03-01 09:58:00,,0,1,Login,MIT-AI-2018-02-28,3458,26
2005605,Closed,Low,Email,Student Success,2018-03-05 10:19:00,2018-03-05 10:38:00,2018-03-05 10:38:00,1,1,Certificates,LSE-PRE-2017-10-30,2981,26
1975340,Closed,Low,Email,Student Success,2018-03-01 04:40:00,2018-03-01 09:04:00,2018-03-01 09:04:00,1,1,Other,MIT-AI-2018-01-31,1395,26
1974703,Closed,Low,Email,Student Success,2018-03-01 00:17:00,2018-03-01 09:01:00,2018-03-01 09:01:00,1,1,Other,MIT-AI-2018-02-28,842,26
1981026,Closed,Low,Email,Student Success,2018-03-01 16:50:00,2018-03-01 17:00:00,2018-03-01 17:02:00,1,1,Other,MIT-IOT-2018-01-24,37,26
1978355,Closed,Low,Email,Student Success,2018-03-01 11:35:00,2018-03-01 12:25:00,,0,NA,General Course Announcements,GS-ID-2018-02-15,37,26
1987469,Closed,Low,Email,Student Success,2018-03-02 12:46:00,2018-03-02 12:53:00,,0,1,General Course Announcements,OXF-BCH-2018-02-28,146,26
2005170,Closed,Urgent,Email,Student Success,2018-03-05 08:55:00,2018-03-05 10:50:00,,0,3,Discussion Forum,OXF-BCH-2018-02-28,37,26
1978044,Closed,Low,Email,Student Success,2018-03-01 11:15:00,2018-03-01 12:19:00,,0,1,General Course Announcements,WITS-ISD-2018-01-29,37,26
1989235,Customer Reopened,Urgent,Email,Student Success,2018-03-02 16:41:00,,,0,2,General Course Announcements,OXF-BCH-2018-02-28,37,26
2013387,Closed,Low,Email,Student Success,2018-03-06 10:27:00,2018-03-06 10:41:00,2018-03-06 10:41:00,1,1,Other,UCT-FEC-2018-02-22,2478,26
1988262,Closed,Urgent,Email,Student Success,2018-03-02 14:55:00,2018-03-03 13:43:00,,0,3,General Course Announcements,OXF-BCH-2018-02-28,37,26
1976897,Closed,Urgent,Email,Student Success,2018-03-01 08:39:00,2018-03-01 13:01:00,2018-03-01 11:57:00,1,2,Grades,UCT-DP-2017-11-02,1625,26
1987440,Closed,Urgent,Email,Student Success,2018-03-02 12:41:00,2018-03-02 14:07:00,,0,2,General Course Announcements,OXF-BCH-2018-02-28,146,26
1977530,Closed,Urgent,Portal,Student Success,2018-03-01 10:16:00,2018-03-05 09:41:00,2018-03-01 11:44:00,4,2,Discussion Forum,MIT-HXD-2018-02-28,37,26
1974948,Closed,Low,Email,Student Success,2018-03-01 00:44:00,2018-03-01 08:25:00,,0,1,Grades,MIT-AI-2018-01-31,3378,26
2006361,Closed,Low,Email,Student Success,2018-03-05 11:55:00,2018-03-05 11:58:00,,0,1,Discussion Forum,OXF-BCH-2018-02-28,146,26
1986790,Closed,Low,Email,Student Success,2018-03-02 11:18:00,2018-03-02 11:43:00,2018-03-02 11:43:00,1,1,Login,MIT-AI-2018-02-28,2852,26
1979284,Closed,Low,Email,Student Success,2018-03-01 13:41:00,2018-03-01 15:01:00,2018-03-01 15:01:00,1,1,NetVerify,UCT-DM-2018-02-12,37,26
1985953,Closed,Low,Email,Student Success,2018-03-02 09:21:00,2018-03-02 09:36:00,,0,1,NetVerify,UCT-PTA-2018-01-25,3278,26
1974689,Closed,Low,Email,Student Success,2018-03-01 00:14:00,2018-03-01 07:45:00,2018-03-01 07:45:00,1,1,Other,MIT-AI-2018-02-28,951,26
1987467,Closed,Urgent,Email,Student Success,2018-03-02 12:46:00,2018-03-02 14:26:00,,0,3,General Course Announcements,OXF-BCH-2018-02-28,146,26
1977428,Closed,Urgent,Portal,Student Success,2018-03-01 09:57:00,2018-03-01 11:18:00,2018-03-01 11:18:00,1,1,Other,OXF-BCH-2018-02-28,37,26
1988163,Closed,Low,Email,Student Success,2018-03-02 14:30:00,2018-03-02 14:31:00,,0,1,General Course Announcements,OXF-BCH-2018-02-28,146,26
1986634,Closed,Urgent,Portal,Student Success,2018-03-02 10:37:00,2018-03-02 11:37:00,2018-03-02 11:02:00,2,2,Discussion Forum,OXF-BCH-2018-02-28,311,26
1974968,Closed,Low,Email,Student Success,2018-03-01 00:52:00,2018-03-01 08:30:00,,0,1,Other,MIT-AI-2018-02-28,1908,26
1978088,Closed,Low,Email,Student Success,2018-03-01 11:21:00,2018-03-01 12:24:00,,0,1,Other,UCT-CM-2018-02-08,37,26
2005929,Closed,Urgent,Portal,Student Success,2018-03-05 11:05:00,2018-03-05 11:16:00,2018-03-05 11:16:00,1,1,Other,UCT-PDI-2018-02-26,3183,26
1988238,Closed,Urgent,Portal,Student Success,2018-03-02 14:49:00,2018-03-02 15:14:00,2018-03-02 15:02:00,1,2,Other,UCT-PMF-2018-02-26,765,26
1978358,Closed,Urgent,Email,Student Success,2018-03-01 11:35:00,2018-03-01 14:24:00,2018-03-01 12:09:00,1,2,Other,UCT-BRM-2018-01-22,37,26
1986718,Closed,Low,Email,Student Success,2018-03-02 10:59:00,2018-03-02 11:22:00,,0,1,Certificates,LSE-PRE-2017-10-30,3598,26
1977018,Closed,Urgent,Email,Student Success,2018-03-01 09:10:00,2018-03-01 11:09:00,2018-03-01 10:35:00,1,2,Login,MIT-AI-2018-02-28,2199,26
1976986,Closed,Urgent,Email,Student Success,2018-03-01 08:58:00,2018-03-02 00:17:00,2018-03-01 10:26:00,1,2,Login,MIT-AI-2018-02-28,2180,26
1975343,Closed,Low,Email,Student Success,2018-03-01 04:42:00,2018-03-01 09:05:00,,0,1,Other,MIT-AI-2018-02-28,3571,26
1976031,Closed,Urgent,Email,Student Success,2018-03-01 05:37:00,2018-03-02 00:55:00,2018-03-01 10:48:00,1,2,Other,MIT-AI-2018-01-31,1256,26
1987468,Closed,Urgent,Email,Student Success,2018-03-02 12:46:00,2018-03-02 14:31:00,,0,2,General Course Announcements,OXF-BCH-2018-02-28,146,26
2005930,Closed,Low,Email,Student Success,2018-03-05 11:05:00,2018-03-05 11:09:00,,0,1,General Course Announcements,USB-ESS-2017-10-30,37,26
1986192,Closed,Urgent,Portal,Student Success,2018-03-02 09:43:00,2018-03-02 09:57:00,,0,1,NetVerify,UCT-HR-2018-01-22,3597,26
2005834,Closed,Urgent,Email,Student Success,2018-03-05 10:40:00,2018-03-05 11:30:00,,0,2,Discussion Forum,OXF-BCH-2018-02-28,146,26
2005941,Closed,Urgent,Portal,Student Success,2018-03-05 11:08:00,2018-03-05 11:57:00,2018-03-05 11:57:00,1,1,Other,OXF-BCH-2018-02-28,37,26
1987621,Open,Low,Email,Student Success,2018-03-02 13:28:00,,,0,1,NetVerify,MIT-AI-2018-01-31,37,26
1977491,Closed,Urgent,Portal,Student Success,2018-03-01 10:08:00,2018-03-01 11:08:00,2018-03-01 11:08:00,1,1,Other,UCT-SM-2018-02-22,2422,26
1988814,Closed,Urgent,Email,Student Success,2018-03-02 16:02:00,2018-03-02 16:13:00,2018-03-02 16:09:00,1,2,Login,OXF-FIN-2018-02-28,3338,26
1978043,Closed,Low,Email,Student Success,2018-03-01 11:13:00,2018-03-01 12:18:00,2018-03-01 12:18:00,1,1,Login,UCT-SMB-2018-01-25,37,26
1985833,Closed,Urgent,Email,Student Success,2018-03-02 08:53:00,2018-03-03 10:08:00,2018-03-02 09:04:00,1,2,Login,LSE-PRE-2018-02-28,1979,26
2013818,Closed,Urgent,Portal,Student Success,2018-03-06 11:23:00,2018-03-06 11:57:00,2018-03-06 11:37:00,1,2,Other,UCT-PR-2018-02-22,1984,26
1979265,Closed,Urgent,Portal,Student Success,2018-03-01 13:38:00,2018-03-02 01:03:00,2018-03-01 14:46:00,2,3,NetVerify,UCT-APM-2018-01-29,2343,26
1987487,Closed,Urgent,Email,Student Success,2018-03-02 12:51:00,2018-03-02 16:00:00,,0,2,General Course Announcements,OXF-BCH-2018-02-28,146,26
2013333,Closed,Low,Email,Student Success,2018-03-06 10:11:00,2018-03-06 10:25:00,2018-03-06 10:25:00,1,1,Grades,UCT-DA-2018-02-05,965,26
1978964,Closed,Urgent,Email,Student Success,2018-03-01 13:12:00,2018-03-01 14:30:00,2018-03-01 14:28:00,1,2,NetVerify,UCT-IEM-2018-02-05,37,26
1977472,Closed,Urgent,Portal,Student Success,2018-03-01 10:04:00,2018-03-01 11:02:00,2018-03-01 11:02:00,1,1,Other,UCT-PM-2018-02-26,1056,26
1987501,Closed,Low,Email,Student Success,2018-03-02 12:55:00,2018-03-02 12:57:00,,0,1,General Course Announcements,OXF-BCH-2018-02-28,146,26
1988755,Closed,Low,Email,Student Success,2018-03-02 16:00:00,2018-03-02 16:02:00,,0,1,General Course Announcements,OXF-BCH-2018-02-28,146,26
1987205,Closed,Urgent,Email,Student Success,2018-03-02 12:24:00,2018-03-02 12:29:00,2018-03-02 12:27:00,1,2,Certificates,LSE-PRE-2017-10-30,3495,26
1989234,Closed,Urgent,Email,Student Success,2018-03-02 16:40:00,2018-03-02 16:53:00,2018-03-02 16:48:00,1,4,NetVerify,UCT-GD-2018-02-12,3306,26
1987966,Closed,Urgent,Email,Student Success,2018-03-02 14:18:00,2018-03-02 14:19:00,,0,1,Sales Task,NA,37,26
2001888,Closed,Urgent,Email,Student Success,2018-03-04 18:58:00,2018-03-05 14:54:00,2018-03-04 21:37:00,3,4,NetVerify,NA,994,26
2006986,Closed,Urgent,Email,Student Success,2018-03-05 12:47:00,2018-03-05 14:53:00,2018-03-05 14:03:00,1,2,Certificates,LSE-PRE-2017-10-30,37,26
2000229,Closed,Low,Email,Student Success,2018-03-04 14:27:00,2018-03-04 14:59:00,2018-03-04 14:59:00,1,1,Other,UCT-CPL-2018-02-08,2734,24
2144094,Closed,Urgent,Email,Student Success,2018-03-29 09:25:00,2018-03-29 21:20:00,2018-03-29 20:00:00,2,2,Assignment Upload,UCT-PLL-2018-03-22,169,24
1982884,Closed,Low,Email,Student Success,2018-03-01 21:35:00,2018-03-01 23:44:00,2018-03-01 23:44:00,1,1,Grades,UCT-PMF-2018-01-29,1935,24
2026109,Closed,Low,Email,Student Success,2018-03-08 02:05:00,2018-03-08 02:15:00,,0,1,Extension Request,MIT-AI-2018-01-31,37,24
2112728,Closed,Low,Email,Student Success,2018-03-23 10:33:00,2018-03-23 10:34:00,,0,1,Extension Request,MIT-AI-2018-02-28,3559,24
1983237,Closed,Urgent,Portal,Student Success,2018-03-01 22:40:00,2018-03-01 23:49:00,2018-03-01 23:49:00,1,1,Groups,OXF-BCH-2018-02-28,2328,24
2144013,Closed,Low,Email,Student Success,2018-03-29 08:46:00,2018-03-29 18:52:00,,0,1,Extension Request,UCT-DA-2018-03-19,3558,24
2143989,Closed,Low,Email,Student Success,2018-03-29 08:32:00,2018-03-29 18:51:00,,0,1,Extension Request,UCT-EM-2018-01-29,3558,24
2071126,Closed,Urgent,Email,Student Success,2018-03-15 22:37:00,2018-03-16 11:42:00,2018-03-15 22:52:00,2,2,Assignment Upload,MIT-AI-2018-01-31,801,24
2099095,Closed,Low,Email,Student Success,2018-03-21 04:57:00,2018-03-21 05:26:00,,0,1,Extension Request,MIT-AI-2018-01-31,3559,24
2154917,Closed,Urgent,Email,Student Success,2018-03-31 17:02:00,2018-03-31 23:52:00,2018-03-31 23:52:00,1,1,Sales Task,NA,1025,24
2060914,Closed,Low,Email,Student Success,2018-03-14 09:20:00,2018-03-14 09:41:00,,0,1,Extension Request,MIT-AI-2018-01-31,3559,24
2139159,Closed,Urgent,Email,Student Success,2018-03-28 12:13:00,2018-03-28 17:50:00,2018-03-28 13:18:00,3,2,Student Performance Query,UCT-HRM-2018-01-22,2169,24
2138154,Closed,Low,Email,Student Success,2018-03-28 09:58:00,2018-03-28 17:37:00,2018-03-28 17:37:00,1,1,Head Tutor Query,UCT-BW-2018-02-01,939,24
2099067,Closed,Low,Email,Student Success,2018-03-21 04:17:00,2018-03-21 07:18:00,,0,1,Extension Request,OXF-BCH-2018-02-28,146,24
2099053,Closed,Low,Email,Student Success,2018-03-21 03:53:00,2018-03-21 07:01:00,,0,1,Extension Request,LSE-BEP-2018-02-28,3562,24
2098237,Closed,Low,Email,Student Success,2018-03-20 22:54:00,2018-03-21 02:37:00,,0,1,Extension Request,UCT-CCL-2018-02-26,3558,24
2090890,Closed,Low,Email,Student Success,2018-03-20 01:29:00,2018-03-20 07:25:00,,0,1,Extension Request,OXF-BCH-2018-02-28,146,24
2058902,Closed,Low,Email,Student Success,2018-03-14 04:15:00,2018-03-14 13:08:00,,0,1,Extension Request,MIT-AI-2018-02-28,37,24
2141408,Closed,Urgent,Portal,Student Success,2018-03-28 18:30:00,2018-03-28 22:53:00,2018-03-28 22:53:00,1,1,OLC Navigation,OXF-BCH-2018-02-28,311,24
2080987,Closed,Urgent,Email,Student Success,2018-03-18 06:28:00,2018-03-18 12:01:00,2018-03-18 07:20:00,2,4,Extension Request,USB-WIL-2018-02-06,2136,24
2019796,Closed,Low,Email,Student Success,2018-03-07 07:24:00,2018-03-07 07:25:00,,0,1,Extension Request,UCT-APM-2018-02-26,3558,24
2031829,Closed,Low,Email,Student Success,2018-03-09 03:01:00,2018-03-09 03:12:00,,0,1,Extension Request,MIT-AI-2018-01-24,37,24
2099140,Closed,Low,Email,Student Success,2018-03-21 05:04:00,2018-03-21 07:38:00,,0,1,Extension Request,LSE-BEP-2018-02-28,3562,24
2090157,Closed,Low,Email,Student Success,2018-03-19 22:12:00,2018-03-20 06:53:00,,0,1,Extension Request,UCT-DA-2018-02-05,3558,24
2051975,Closed,Urgent,Portal,Student Success,2018-03-13 08:06:00,2018-04-06 23:43:00,2018-03-13 13:58:00,2,2,OLC Navigation,MIT-AI-2018-01-31,1161,24
2032070,Closed,Low,Email,Student Success,2018-03-09 05:21:00,2018-03-09 07:50:00,,0,1,Extension Request,CAM-BSM-2018-02-21,37,24
2058049,Closed,Low,Email,Student Success | Blockchain,2018-03-13 22:52:00,2018-03-14 09:23:00,,0,1,Extension Request,OXF-BCH-2018-02-28,146,24
2085107,Closed,Low,Email,Student Success,2018-03-19 06:00:00,2018-03-19 07:32:00,,0,1,Extension Request,MIT-AI-2018-01-31,3559,24
2058599,Closed,Low,Email,Student Success | Blockchain,2018-03-14 00:57:00,2018-03-14 09:57:00,,0,1,Extension Request,OXF-BCH-2018-02-28,146,24
2090974,Closed,Low,Email,Student Success,2018-03-20 02:00:00,2018-03-20 07:27:00,,0,1,Extension Request,LSE-MFE-2018-03-07,3562,24
2059708,Closed,Low,Email,Student Success,2018-03-14 06:52:00,2018-03-14 15:13:00,2018-03-14 15:13:00,2,1,OLC Navigation,MIT-IOT-2018-01-24,879,24
2091191,Closed,Low,Email,Student Success,2018-03-20 05:08:00,2018-03-20 07:44:00,,0,1,Extension Request,UCT-PR-2018-02-22,3558,24
2051996,Closed,Urgent,Email,Student Success,2018-03-13 08:39:00,2018-03-14 08:51:00,2018-03-13 10:21:00,3,4,Extension Request,UCT-SM-2018-02-22,964,24
2067384,Closed,Low,Email,Student Success,2018-03-15 10:08:00,2018-03-15 16:20:00,2018-03-15 16:20:00,1,1,Assignment Upload,UCT-ACC-2018-01-11,1118,24
2117431,Closed,Low,Email,Student Success,2018-03-24 13:54:00,2018-03-24 13:59:00,,0,1,Extension Request,MIT-AI-2018-02-28,3559,24
2099038,Closed,Low,Email,Student Success,2018-03-21 03:18:00,2018-03-21 06:00:00,,0,1,Extension Request,MIT-AI-2018-02-28,3559,24
2099044,Closed,Low,Email,Student Success,2018-03-21 03:29:00,2018-03-21 06:12:00,,0,1,Extension Request,MIT-AI-2018-01-31,3559,24
2085243,Closed,Low,Email,Student Success,2018-03-19 07:03:00,2018-03-19 07:34:00,,0,1,Extension Request,MIT-AI-2018-01-31,3559,24
2059064,Closed,Low,Email,Student Success,2018-03-14 04:40:00,2018-03-14 13:27:00,2018-03-14 13:27:00,1,1,Assignment Upload,MIT-AI-2018-02-28,837,24
2139455,Closed,Low,Email,Student Success,2018-03-28 13:19:00,2018-03-28 18:45:00,,0,1,Assignment Upload,UCT-OHS-2018-02-26,1231,24
2098270,Closed,Low,Email,Student Success,2018-03-20 23:03:00,2018-03-21 03:48:00,,0,1,Extension Request,UCT-PDI-2018-02-26,3558,24
2149219,Closed,Low,Email,Student Success,2018-03-30 20:03:00,2018-03-30 21:26:00,,0,1,Extension Request,UCT-APM-2018-01-29,3558,24
2025784,Closed,Low,Email,Student Success,2018-03-08 00:28:00,2018-03-08 01:13:00,,0,1,Extension Request,UCT-RTM-2018-01-29,3558,24
2026586,Closed,Low,Email,Student Success,2018-03-08 06:10:00,2018-03-08 06:21:00,,0,1,Extension Request,MIT-IOT-2018-01-24,37,24
2099641,Closed,Low,Email,Student Success,2018-03-21 05:36:00,2018-03-21 07:44:00,,0,1,Extension Request,MIT-AI-2018-01-31,3559,24
2058118,Closed,Low,Email,Student Success | Blockchain,2018-03-13 23:09:00,2018-03-14 09:24:00,,0,1,Extension Request,OXF-BCH-2018-02-28,146,24
2091736,Closed,Low,Email,Student Success,2018-03-20 06:55:00,2018-03-20 08:13:00,,0,1,Extension Request,MIT-AI-2018-01-31,3559,24
1981554,Closed,Low,Email,Student Success,2018-03-01 18:03:00,2018-03-01 22:52:00,2018-03-01 22:52:00,1,1,Discussion Forum,UCT-CED-2018-02-15,1327,24
2085086,Closed,Low,Email,Student Success,2018-03-19 05:33:00,2018-03-19 07:30:00,,0,1,Extension Request,MIT-IOT-2018-01-24,3559,24
1999886,Closed,Urgent,Portal,Student Success,2018-03-04 12:57:00,2018-03-04 13:26:00,2018-03-04 13:26:00,1,1,Head Tutor Query,UCT-OHS-2018-01-22,2766,24
2134913,Closed,Low,Email,Student Success,2018-03-27 19:37:00,2018-03-28 18:59:00,2018-03-28 18:59:00,1,2,Assignment Upload,OXF-BCH-2018-02-28,172,24
2135260,Closed,Low,Email,Student Success,2018-03-27 21:01:00,2018-03-27 23:57:00,,0,1,Discussion Forum,OXF-FIN-2018-02-28,146,24
2026771,Closed,Low,Email,Student Success,2018-03-08 07:11:00,2018-03-08 08:02:00,2018-03-08 08:02:00,1,1,Live Sessions,UCT-FEC-2018-02-22,2488,24
2091558,Closed,Low,Email,Student Success,2018-03-20 05:40:00,2018-03-20 07:52:00,,0,1,Extension Request,MIT-AI-2018-02-28,3559,24
2098269,Closed,Low,Email,Student Success,2018-03-20 23:03:00,2018-03-21 03:47:00,,0,1,Extension Request,OXF-FIN-2018-02-28,146,24
2144277,Closed,Urgent,Email,Student Success,2018-03-29 09:54:00,2018-04-03 16:53:00,2018-03-29 21:24:00,2,2,Grades,UCT-ACC-2018-01-11,597,24
2037980,Closed,Low,Email,Student Success,2018-03-10 07:09:00,2018-03-10 07:14:00,,0,1,Extension Request,UCT-RTM-2018-01-29,3558,24
2031827,Closed,Low,Email,Student Success,2018-03-09 02:56:00,2018-03-09 03:08:00,,0,1,Extension Request,MIT-AI-2018-01-31,3559,24
2032333,Closed,Low,Email,Student Success,2018-03-09 06:23:00,2018-03-09 07:57:00,,0,1,Extension Request,MIT-AI-2018-01-31,37,24
2141722,Closed,Low,Email,Student Success,2018-03-28 20:06:00,2018-03-28 23:34:00,2018-03-28 23:33:00,1,1,,NA,1577,24
2097578,Closed,Low,Email,Student Success,2018-03-20 20:51:00,2018-03-21 06:34:00,2018-03-21 06:34:00,1,1,Assignment Upload,UCT-BFM-2018-01-22,744,24
2144407,Closed,Low,Email,Student Success,2018-03-29 10:07:00,2018-03-29 21:37:00,2018-03-29 21:37:00,1,1,Assignment Upload,UCT-APM-2018-02-26,599,24
2149187,Closed,Low,Email,Student Success,2018-03-30 19:04:00,2018-03-30 20:04:00,,0,1,Extension Request,LSE-PRE-2018-02-28,3562,24
2031464,Closed,Low,Email,Student Success,2018-03-08 23:47:00,2018-03-09 00:42:00,2018-03-09 00:42:00,1,1,Assignment Upload,UCT-DA-2018-02-05,1022,24
